"id","race","sex","age","juv_fel_count","juv_misd_count","priors_count","charge_degree","compas_risk_score","two_year_recid","compas_binary_class","random_split"
5799,"hispanic",0,23,0,0,3,0,7,1,1,"test"
5800,"black",0,34,0,0,7,0,3,0,0,"test"
5801,"white",0,51,0,0,6,1,3,1,0,"train"
5804,"black",0,24,0,0,8,1,8,1,1,"test"
5806,"white",0,32,0,0,0,1,2,1,0,"train"
5808,"black",0,43,0,0,8,1,7,1,1,"train"
5809,"black",0,45,1,0,20,0,7,0,1,"train"
5810,"black",0,42,0,0,10,0,5,1,1,"train"
5811,"black",0,22,0,0,1,1,7,1,1,"test"
5812,"black",0,49,0,0,4,1,4,0,0,"test"
5813,"black",0,42,0,0,0,1,1,1,0,"train"
5814,"white",0,40,0,0,0,0,8,1,1,"train"
5816,"black",0,25,0,1,2,1,7,1,1,"train"
5817,"white",0,25,0,0,0,0,5,1,1,"train"
5818,"black",0,23,0,0,0,1,5,0,1,"test"
5820,"white",0,21,0,0,2,1,7,1,1,"test"
5821,"white",0,31,0,0,3,0,5,0,1,"train"
5824,"black",1,28,0,0,0,0,2,0,0,"train"
5825,"black",0,24,0,0,11,1,9,1,1,"train"
5826,"white",0,45,0,0,0,1,1,0,0,"train"
5827,"black",0,23,0,0,2,0,4,1,0,"train"
5828,"black",0,39,0,0,7,1,8,1,1,"test"
5830,"white",0,25,0,0,2,1,4,0,0,"train"
5831,"black",0,24,0,1,1,1,2,0,0,"test"
5832,"white",0,46,0,0,1,1,1,0,0,"test"
5833,"white",0,47,0,0,3,1,1,0,0,"train"
5835,"white",0,54,0,0,2,0,4,1,0,"train"
5836,"black",0,22,0,0,1,0,4,1,0,"test"
5837,"white",1,34,0,0,0,0,2,0,0,"test"
5838,"white",0,33,0,0,0,0,1,1,0,"train"
5841,"white",0,27,0,0,1,0,6,0,1,"train"
5842,"black",0,29,0,0,16,1,10,1,1,"train"
5846,"hispanic",0,34,0,0,3,0,2,0,0,"train"
5847,"black",0,32,0,0,1,1,5,0,1,"test"
5849,"black",0,29,0,0,0,0,6,0,1,"train"
5850,"white",1,25,0,0,2,0,3,1,0,"train"
5851,"white",0,34,0,0,16,1,6,1,1,"train"
5852,"black",1,55,0,0,1,1,1,0,0,"train"
5853,"black",0,27,0,0,0,1,4,1,0,"test"
5854,"black",0,26,0,0,0,0,3,0,0,"train"
5856,"black",0,39,2,2,19,1,9,1,1,"train"
5857,"black",0,24,0,0,1,1,7,0,1,"test"
5858,"white",0,29,0,0,0,0,2,0,0,"train"
5861,"white",1,31,0,0,3,1,7,1,1,"train"
5863,"black",0,50,0,0,13,1,1,1,0,"train"
5864,"hispanic",0,25,0,0,2,1,5,1,1,"test"
5865,"black",0,31,0,0,4,1,5,1,1,"train"
5867,"other",0,31,0,0,0,0,2,0,0,"train"
5869,"white",0,26,1,0,2,1,6,0,1,"test"
5871,"white",0,54,0,0,2,1,2,0,0,"train"
5873,"black",0,33,0,0,14,1,8,1,1,"train"
5875,"black",0,22,0,0,0,0,4,1,0,"train"
5877,"black",0,35,0,1,8,1,9,0,1,"test"
5878,"other",1,30,0,0,4,1,7,1,1,"test"
5880,"black",0,25,0,0,0,1,2,0,0,"train"
5881,"black",0,25,0,0,0,1,5,0,1,"train"
5882,"black",0,44,0,0,0,1,2,1,0,"train"
5883,"white",1,29,0,0,2,1,7,1,1,"train"
5885,"white",0,46,0,0,2,1,3,1,0,"train"
5886,"white",0,53,0,0,0,0,1,0,0,"test"
5887,"black",0,24,0,0,2,1,7,1,1,"train"
5889,"black",1,52,0,0,2,1,1,1,0,"train"
5890,"black",0,27,0,0,0,0,2,1,0,"test"
5891,"white",0,41,0,0,0,1,1,0,0,"train"
5892,"black",1,21,0,0,0,1,5,1,1,"train"
5895,"white",0,24,0,0,1,1,4,0,0,"test"
5896,"white",0,38,0,0,8,1,2,0,0,"test"
5898,"white",0,23,0,0,0,0,2,0,0,"test"
5899,"black",0,42,0,0,0,1,1,0,0,"train"
5900,"white",0,32,0,0,4,1,5,0,1,"train"
5901,"hispanic",0,24,0,0,3,0,7,1,1,"test"
5902,"black",0,24,5,0,5,1,8,1,1,"test"
5904,"black",0,26,0,0,4,1,8,1,1,"test"
5905,"white",0,50,0,0,9,1,3,1,0,"train"
5906,"black",1,32,0,0,3,0,6,0,1,"test"
5907,"black",0,40,0,0,13,1,9,0,1,"train"
5908,"white",0,25,0,0,1,0,2,1,0,"train"
5912,"hispanic",0,42,0,0,1,1,1,0,0,"test"
5914,"black",0,27,0,0,2,1,3,0,0,"train"
5915,"white",0,23,0,0,0,1,9,1,1,"train"
5916,"black",0,37,0,0,22,0,9,1,1,"test"
5917,"black",0,32,0,0,1,0,4,1,0,"train"
5918,"black",0,38,0,0,2,0,7,1,1,"test"
5921,"white",0,52,0,0,4,0,3,1,0,"test"
5923,"white",0,29,0,0,2,1,2,0,0,"train"
5924,"black",0,28,0,0,7,0,3,1,0,"train"
5926,"black",0,49,0,0,0,0,1,0,0,"test"
5928,"white",0,50,0,0,0,1,1,0,0,"test"
5929,"white",0,26,0,0,2,1,2,1,0,"train"
5930,"white",1,34,0,0,0,1,8,1,1,"train"
5931,"white",1,28,0,0,1,1,7,0,1,"train"
5932,"white",0,36,0,0,4,1,8,1,1,"train"
5933,"black",0,45,0,0,1,1,2,1,0,"train"
5934,"black",0,30,0,0,0,1,3,1,0,"test"
5935,"black",0,24,0,0,3,1,4,1,0,"train"
5937,"black",0,25,0,0,0,0,2,1,0,"train"
5938,"black",0,25,0,0,4,0,3,1,0,"train"
5939,"white",0,45,0,0,2,1,1,0,0,"train"
5942,"white",0,26,0,0,1,1,7,1,1,"train"
5943,"other",0,37,0,0,2,1,1,0,0,"train"
5946,"hispanic",0,24,0,0,0,0,2,0,0,"train"
5947,"white",0,40,0,0,2,0,1,0,0,"test"
5948,"white",0,60,0,0,1,0,1,0,0,"train"
5951,"hispanic",1,33,0,0,0,1,2,0,0,"train"
5952,"black",0,31,0,0,6,1,9,0,1,"train"
5953,"hispanic",0,53,0,0,18,1,2,0,0,"test"
5954,"hispanic",0,55,0,0,0,0,1,0,0,"train"
5955,"white",0,36,0,0,4,0,6,0,1,"train"
5957,"other",0,30,0,0,6,1,9,1,1,"train"
5958,"black",0,21,0,0,1,1,7,1,1,"train"
5960,"white",0,55,0,0,0,0,1,0,0,"test"
5963,"white",0,22,0,0,1,1,3,1,0,"test"
5964,"black",1,23,0,0,1,1,3,0,0,"test"
5965,"white",1,24,0,0,7,0,8,1,1,"train"
5967,"black",1,40,0,0,13,1,10,1,1,"test"
5968,"white",0,57,0,0,9,1,4,1,0,"train"
5969,"white",0,33,0,0,0,0,3,1,0,"train"
5970,"white",0,32,0,0,2,1,1,0,0,"train"
5971,"white",0,47,0,0,3,1,2,0,0,"train"
5973,"white",0,51,0,0,6,0,1,1,0,"train"
5974,"black",0,22,0,1,1,1,6,0,1,"train"
5975,"white",0,47,0,0,2,1,1,0,0,"test"
5976,"white",0,28,0,0,1,1,1,1,0,"test"
5977,"black",0,21,0,0,1,1,10,1,1,"train"
5978,"black",0,28,0,0,5,1,8,0,1,"train"
5981,"white",1,44,0,0,1,0,1,1,0,"test"
5982,"black",0,25,0,0,0,1,4,1,0,"train"
5984,"black",0,34,0,0,4,0,2,0,0,"train"
5985,"white",0,65,0,0,0,0,1,0,0,"train"
5987,"white",0,33,0,0,5,1,6,1,1,"test"
5988,"white",1,23,0,0,0,0,3,0,0,"train"
5989,"white",1,44,0,0,0,0,1,0,0,"train"
5990,"hispanic",0,21,1,0,1,1,8,1,1,"test"
5992,"black",0,24,0,0,1,0,3,0,0,"test"
5993,"white",0,51,0,0,1,0,2,0,0,"test"
5994,"black",1,21,0,0,0,1,8,1,1,"test"
5995,"white",0,39,0,0,6,1,6,0,1,"train"
5996,"black",0,29,0,0,29,1,8,1,1,"train"
5997,"white",0,24,0,0,1,1,6,0,1,"test"
6000,"black",1,23,0,0,0,1,5,1,1,"train"
6001,"black",0,31,0,0,11,1,10,1,1,"train"
6002,"black",1,35,0,0,0,0,2,0,0,"train"
6004,"other",0,30,0,0,0,1,1,0,0,"test"
6005,"white",0,34,0,0,8,1,7,0,1,"test"
6006,"black",1,39,0,0,4,1,6,0,1,"train"
6009,"black",0,29,0,0,6,0,2,0,0,"train"
6010,"white",0,51,0,0,0,0,1,0,0,"train"
6011,"white",0,22,0,0,1,1,7,0,1,"train"
6013,"white",0,29,0,0,2,1,2,0,0,"train"
6014,"white",0,35,0,0,8,1,8,1,1,"test"
6019,"white",0,32,0,0,6,1,2,1,0,"test"
6021,"white",0,33,0,0,3,0,4,1,0,"train"
6022,"white",0,58,0,0,5,1,3,1,0,"train"
6023,"other",0,54,0,0,0,1,1,0,0,"test"
6024,"black",0,30,0,0,3,1,2,0,0,"test"
6027,"black",0,33,0,0,2,1,9,1,1,"test"
6029,"black",0,24,0,0,0,1,3,1,0,"train"
6030,"black",0,48,0,0,10,1,4,0,0,"train"
6032,"black",0,23,0,0,0,0,8,0,1,"train"
6034,"white",0,23,0,0,2,1,7,1,1,"train"
6035,"asian",0,47,0,0,1,0,1,0,0,"train"
6036,"other",0,21,0,0,0,1,4,0,0,"test"
6040,"black",0,29,0,0,0,0,9,1,1,"train"
6041,"white",0,48,0,0,2,1,1,0,0,"train"
6042,"white",0,37,0,0,4,0,4,1,0,"test"
6043,"white",0,50,0,0,3,1,3,0,0,"test"
6044,"black",0,19,0,0,3,1,8,1,1,"test"
6045,"white",0,39,0,0,2,0,3,0,0,"train"
6046,"black",0,49,2,0,13,1,3,0,0,"train"
6047,"white",0,58,0,0,2,1,5,0,1,"train"
6048,"black",0,31,0,0,6,1,8,0,1,"train"
6051,"black",0,23,0,0,1,0,7,0,1,"test"
6055,"black",1,23,0,0,0,1,3,1,0,"train"
6056,"white",0,31,0,0,17,1,8,1,1,"train"
6058,"other",0,33,0,0,0,1,1,1,0,"test"
6062,"white",0,57,0,0,6,1,2,0,0,"train"
6064,"white",1,31,0,0,0,0,2,0,0,"test"
6065,"black",0,57,0,0,19,1,6,0,1,"test"
6066,"white",0,57,0,0,12,0,5,0,1,"test"
6067,"black",0,29,0,0,6,0,7,1,1,"train"
6070,"black",0,30,0,0,0,0,1,1,0,"test"
6071,"black",0,45,0,0,11,1,3,0,0,"test"
6073,"white",0,42,0,0,0,1,5,0,1,"train"
6074,"other",0,48,0,0,7,1,2,0,0,"train"
6075,"black",0,29,0,2,12,1,8,1,1,"train"
6077,"white",0,23,0,0,0,1,4,0,0,"test"
6078,"white",1,28,0,0,0,1,2,0,0,"train"
6079,"black",0,41,0,0,3,1,7,0,1,"train"
6080,"black",0,25,0,0,1,0,2,1,0,"test"
6081,"white",1,34,0,0,3,0,5,0,1,"train"
6082,"black",0,53,0,0,26,1,5,1,1,"train"
6083,"black",1,28,0,0,1,1,3,1,0,"train"
6084,"black",0,27,0,0,0,1,2,0,0,"train"
6085,"black",0,39,0,0,4,1,4,0,0,"train"
6087,"white",1,55,0,0,6,1,4,0,0,"train"
6089,"black",0,27,0,0,4,1,5,1,1,"train"
6094,"white",0,30,0,0,7,1,10,1,1,"test"
6095,"black",0,31,3,0,15,0,10,1,1,"train"
6096,"black",0,20,0,0,1,0,9,1,1,"train"
6097,"white",0,26,0,0,2,1,9,1,1,"test"
6098,"black",0,44,0,0,7,1,5,1,1,"test"
6099,"black",0,33,0,0,17,1,10,1,1,"train"
6100,"white",0,34,0,0,0,1,1,1,0,"train"
6101,"white",0,27,0,0,0,0,2,0,0,"train"
6103,"black",0,21,0,0,1,1,7,1,1,"test"
6105,"black",0,29,0,0,4,1,2,0,0,"train"
6106,"black",0,27,0,0,7,1,6,0,1,"test"
6107,"white",1,24,0,0,0,1,8,0,1,"train"
6108,"black",0,29,0,0,0,1,5,1,1,"train"
6109,"white",0,20,0,0,0,1,3,0,0,"test"
6110,"white",1,23,0,0,0,1,3,0,0,"train"
6111,"black",1,48,0,0,0,0,1,0,0,"train"
6112,"black",0,34,0,0,0,0,1,1,0,"test"
6113,"black",0,46,0,0,1,0,6,1,1,"train"
6114,"white",1,41,0,0,3,1,5,0,1,"test"
6116,"black",0,26,0,0,3,1,6,1,1,"train"
6117,"black",0,37,0,0,11,1,8,1,1,"train"
6118,"white",1,54,0,0,7,1,5,0,1,"train"
6119,"black",1,25,0,0,5,0,10,0,1,"test"
6123,"white",1,22,0,0,2,1,3,0,0,"test"
6125,"black",0,32,0,0,7,1,1,0,0,"test"
6127,"black",0,44,0,0,0,0,1,0,0,"train"
6129,"black",0,28,0,0,1,1,1,0,0,"train"
6131,"black",0,60,0,0,3,0,1,0,0,"train"
6133,"white",0,49,0,0,0,1,1,0,0,"test"
6134,"black",0,32,0,0,9,1,4,0,0,"test"
6135,"black",0,30,0,0,10,0,4,1,0,"train"
6137,"white",0,52,0,0,0,1,1,0,0,"test"
6139,"black",1,27,0,0,1,0,10,0,1,"test"
6140,"black",0,34,0,0,0,1,10,0,1,"test"
6143,"black",0,55,0,0,5,1,4,1,0,"train"
6145,"black",0,37,0,0,6,0,6,0,1,"train"
6146,"black",0,33,0,0,0,0,7,0,1,"test"
6147,"black",0,22,0,0,0,1,6,1,1,"test"
6148,"black",1,27,0,0,0,0,2,0,0,"train"
6149,"black",0,20,0,0,0,1,5,1,1,"train"
6150,"white",0,33,0,0,0,1,2,0,0,"train"
6152,"black",0,26,0,0,0,0,2,0,0,"train"
6153,"black",0,29,0,0,0,0,5,0,1,"test"
6154,"black",0,32,0,0,1,0,3,0,0,"train"
6156,"white",0,37,0,0,4,0,1,0,0,"test"
6159,"black",0,31,0,0,15,1,10,0,1,"test"
6160,"black",0,29,0,0,6,1,8,1,1,"test"
6161,"black",0,31,0,0,6,1,4,0,0,"train"
6162,"white",1,36,0,0,2,1,3,0,0,"train"
6163,"black",0,35,0,0,4,0,6,0,1,"test"
6164,"black",1,37,0,0,1,1,1,0,0,"train"
6165,"white",0,34,0,0,5,0,2,1,0,"test"
6166,"white",0,20,0,0,1,0,5,1,1,"train"
6167,"black",1,50,0,0,12,0,6,1,1,"train"
6169,"white",0,24,0,0,8,1,9,1,1,"train"
6170,"black",0,29,0,1,8,0,9,1,1,"train"
6171,"black",1,45,0,0,1,1,1,0,0,"test"
6172,"white",0,34,0,0,2,1,7,1,1,"train"
6173,"black",0,70,0,0,0,0,1,0,0,"train"
6175,"black",0,26,0,0,2,1,4,0,0,"train"
6177,"black",0,23,1,0,4,1,9,0,1,"train"
6178,"white",0,27,0,0,5,0,4,0,0,"train"
6179,"white",0,44,0,0,6,1,6,1,1,"test"
6180,"black",0,23,0,0,2,0,3,1,0,"test"
6182,"black",0,26,0,0,0,0,5,0,1,"train"
6183,"white",1,23,0,0,2,0,6,0,1,"train"
6185,"black",0,27,0,0,3,1,9,1,1,"train"
6189,"white",1,46,0,0,1,1,2,0,0,"train"
6191,"black",1,27,1,0,1,1,5,0,1,"train"
6192,"white",0,45,0,0,7,1,2,0,0,"train"
6193,"black",0,42,0,0,1,0,5,0,1,"train"
6195,"white",1,24,0,1,3,0,5,1,1,"test"
6196,"black",0,20,1,1,2,1,8,1,1,"test"
6198,"white",0,49,0,0,3,1,4,0,0,"test"
6199,"white",0,29,0,0,8,0,9,1,1,"train"
6200,"hispanic",0,29,0,0,0,1,2,0,0,"train"
6201,"white",1,52,0,0,1,1,1,0,0,"train"
6202,"hispanic",0,37,0,0,4,0,1,1,0,"train"
6203,"black",0,26,0,0,1,0,3,0,0,"train"
6205,"black",0,53,0,0,15,1,1,1,0,"train"
6206,"hispanic",0,47,0,0,1,1,1,0,0,"train"
6207,"black",0,38,0,0,0,0,8,1,1,"test"
6208,"black",0,25,0,0,1,1,6,0,1,"test"
6210,"black",0,21,1,0,1,1,10,1,1,"test"
6212,"black",0,48,0,0,0,0,1,0,0,"test"
6213,"white",1,40,0,0,1,1,2,0,0,"train"
6215,"other",1,24,0,0,0,1,3,0,0,"train"
6216,"black",0,22,0,0,0,1,4,1,0,"train"
6219,"black",0,36,0,0,4,0,8,0,1,"train"
6221,"white",0,38,0,0,2,0,2,0,0,"test"
6222,"other",0,23,0,0,0,1,3,1,0,"test"
6223,"other",0,54,0,0,2,0,1,0,0,"train"
6224,"hispanic",0,24,0,0,1,1,4,0,0,"test"
6226,"white",1,44,0,0,0,0,1,1,0,"train"
6227,"black",1,23,0,0,2,1,7,1,1,"test"
6228,"white",0,64,0,0,0,0,1,0,0,"test"
6229,"white",0,38,0,0,5,0,5,1,1,"test"
6230,"other",1,45,0,0,0,0,1,0,0,"train"
6231,"black",0,49,0,0,1,1,5,0,1,"train"
6234,"black",1,45,0,0,3,1,7,0,1,"train"
6236,"asian",0,33,0,0,0,0,1,0,0,"train"
6238,"hispanic",0,44,0,0,2,1,2,0,0,"train"
6239,"black",0,51,0,0,3,1,1,0,0,"train"
6240,"black",0,50,0,0,0,1,1,0,0,"train"
6241,"white",0,33,0,2,2,0,2,0,0,"test"
6242,"white",1,54,0,0,0,0,1,0,0,"train"
6244,"hispanic",0,28,0,0,3,1,5,1,1,"train"
6245,"white",0,33,0,0,14,1,9,0,1,"train"
6247,"black",0,42,0,0,17,0,7,1,1,"train"
6248,"white",0,34,0,0,3,1,1,0,0,"train"
6249,"white",0,38,0,0,2,1,3,1,0,"test"
6250,"black",0,21,0,0,1,1,9,1,1,"test"
6251,"black",0,33,0,0,5,1,4,0,0,"train"
6256,"black",0,32,0,0,9,0,7,1,1,"test"
6259,"white",0,45,0,0,1,0,1,0,0,"test"
6260,"white",0,30,0,0,1,1,8,1,1,"train"
6264,"black",1,29,0,0,0,1,10,0,1,"test"
6266,"black",0,44,0,0,3,0,3,0,0,"train"
6267,"white",1,51,0,0,0,0,1,1,0,"train"
6268,"black",1,28,0,0,0,1,3,0,0,"train"
6271,"white",0,27,0,0,1,1,3,0,0,"train"
6274,"hispanic",0,28,0,0,16,1,10,1,1,"test"
6278,"black",1,30,0,0,0,1,2,0,0,"train"
6280,"black",0,32,0,0,0,0,7,0,1,"train"
6281,"white",0,27,0,0,5,1,4,0,0,"train"
6282,"hispanic",0,21,0,0,1,1,5,1,1,"train"
6284,"black",0,21,0,0,0,1,5,0,1,"test"
6285,"white",1,34,0,0,0,1,3,1,0,"test"
6286,"black",0,24,0,0,7,1,9,1,1,"test"
6287,"white",0,32,0,0,0,0,1,0,0,"train"
6289,"white",1,38,0,0,5,1,6,1,1,"train"
6292,"black",0,56,0,0,3,0,1,0,0,"test"
6293,"black",1,44,0,0,0,0,1,0,0,"test"
6296,"black",0,31,0,0,1,0,5,1,1,"train"
6297,"white",1,25,0,0,6,1,7,0,1,"test"
6299,"black",1,20,0,0,0,0,5,0,1,"train"
6300,"black",0,35,0,0,1,0,5,0,1,"train"
6301,"black",0,33,0,0,1,1,4,1,0,"train"
6302,"black",0,24,0,0,0,0,3,0,0,"train"
6303,"hispanic",1,40,0,0,2,0,2,0,0,"train"
6304,"black",0,27,0,0,9,1,9,1,1,"test"
6305,"black",1,21,0,0,2,0,3,0,0,"train"
6312,"black",0,38,0,0,9,1,5,1,1,"train"
6314,"white",0,20,0,0,0,1,6,1,1,"train"
6315,"black",0,30,0,0,9,1,3,1,0,"train"
6317,"white",0,36,0,0,9,1,6,1,1,"train"
6319,"black",0,23,0,0,2,0,9,1,1,"test"
6320,"black",0,39,0,0,21,1,10,1,1,"test"
6321,"black",0,32,0,0,3,0,6,0,1,"test"
6322,"white",0,29,0,0,3,1,6,1,1,"train"
6323,"white",0,58,0,0,2,0,1,1,0,"train"
6324,"hispanic",0,23,0,0,2,1,7,0,1,"train"
6326,"white",0,23,0,0,3,0,8,1,1,"test"
6328,"black",1,68,0,0,5,1,2,0,0,"train"
6330,"white",1,26,0,0,2,0,5,0,1,"train"
6332,"black",0,51,0,0,0,1,4,1,0,"train"
6335,"black",0,25,0,0,0,0,2,0,0,"train"
6336,"black",0,40,0,0,5,1,9,1,1,"train"
6337,"black",0,51,0,0,14,1,5,0,1,"train"
6338,"black",0,27,0,0,2,0,5,1,1,"test"
6339,"black",0,49,0,0,11,0,5,1,1,"test"
6341,"other",0,36,0,0,0,0,1,0,0,"train"
6344,"white",0,28,0,0,5,0,7,0,1,"train"
6345,"black",0,20,0,0,0,1,3,0,0,"train"
6347,"black",0,21,0,0,2,1,10,1,1,"train"
6349,"black",1,31,0,0,0,1,2,0,0,"train"
6353,"black",0,57,0,0,0,0,1,0,0,"test"
6354,"white",1,61,0,0,8,1,3,1,0,"train"
6356,"hispanic",0,35,0,0,3,1,1,1,0,"train"
6359,"black",0,54,0,0,3,1,6,1,1,"train"
6360,"white",0,39,0,0,0,1,3,0,0,"train"
6361,"black",0,24,0,1,1,1,7,0,1,"train"
6362,"hispanic",1,29,0,0,0,1,4,1,0,"train"
6365,"black",0,48,0,0,8,1,9,1,1,"train"
6367,"black",0,30,0,0,6,0,7,1,1,"train"
6368,"black",0,26,0,1,10,1,10,1,1,"train"
6369,"white",0,36,0,0,2,1,5,0,1,"test"
6371,"black",0,37,0,0,12,1,9,1,1,"train"
6372,"black",0,26,0,0,4,1,6,1,1,"test"
6373,"black",0,29,0,0,7,0,10,1,1,"train"
6375,"black",0,26,0,0,1,0,6,1,1,"train"
6376,"black",0,60,0,0,2,1,1,0,0,"train"
6377,"white",0,27,0,0,2,1,7,1,1,"test"
6378,"black",0,41,2,0,16,1,7,1,1,"train"
6379,"white",0,22,0,0,1,1,6,0,1,"train"
6380,"black",0,28,0,0,3,1,7,0,1,"train"
6381,"black",0,33,0,0,13,1,6,1,1,"train"
6382,"black",0,28,0,0,2,1,2,0,0,"test"
6383,"white",0,55,0,0,0,0,1,1,0,"test"
6384,"black",0,21,0,1,6,1,8,1,1,"train"
6386,"hispanic",0,28,0,0,2,1,3,1,0,"test"
6387,"hispanic",1,22,0,0,0,0,2,0,0,"train"
6389,"white",1,29,0,0,6,1,7,1,1,"train"
6390,"black",0,45,0,0,5,1,1,0,0,"train"
6391,"black",0,24,0,0,2,0,8,1,1,"train"
6392,"black",0,50,0,0,12,1,1,1,0,"train"
6393,"black",0,24,0,0,1,0,6,1,1,"test"
6394,"black",0,47,0,0,1,1,2,0,0,"train"
6395,"white",0,57,0,0,1,0,1,0,0,"train"
6396,"white",0,54,0,0,6,1,1,0,0,"train"
6398,"white",1,42,0,0,0,0,2,0,0,"test"
6399,"white",0,35,0,0,5,1,3,0,0,"train"
6400,"black",0,30,0,0,0,1,4,1,0,"train"
6401,"white",0,53,0,0,1,1,1,0,0,"test"
6402,"black",1,31,0,0,2,0,3,0,0,"test"
6405,"white",0,83,0,0,4,1,1,0,0,"train"
6406,"hispanic",0,46,0,0,15,1,6,0,1,"train"
6409,"black",0,31,0,0,0,1,2,1,0,"train"
6412,"other",0,23,0,0,4,1,10,0,1,"train"
6413,"black",0,47,0,0,9,1,4,0,0,"train"
6414,"hispanic",0,31,0,0,4,1,6,0,1,"train"
6415,"black",0,50,0,0,0,0,8,0,1,"test"
6420,"black",0,24,0,1,9,0,9,1,1,"train"
6422,"black",1,22,0,1,2,1,9,0,1,"train"
6424,"hispanic",0,45,0,0,1,0,1,0,0,"test"
6425,"black",1,30,0,0,2,1,2,0,0,"test"
6426,"other",0,30,0,0,5,0,8,1,1,"train"
6427,"black",0,36,0,0,4,0,2,0,0,"train"
6428,"white",1,43,0,0,22,0,10,1,1,"test"
6430,"black",0,50,0,0,0,0,1,0,0,"train"
6431,"other",1,24,0,0,2,1,4,1,0,"train"
6432,"white",1,42,0,0,3,1,5,0,1,"train"
6433,"white",1,29,0,0,1,1,7,1,1,"train"
6434,"hispanic",1,28,0,0,2,1,3,0,0,"train"
6436,"hispanic",0,31,0,0,0,0,1,0,0,"train"
6439,"black",0,25,0,0,5,1,9,1,1,"train"
6441,"black",0,36,0,0,4,1,5,0,1,"train"
6442,"black",0,24,0,0,1,0,5,1,1,"train"
6443,"white",0,28,0,0,5,1,5,0,1,"train"
6446,"white",0,31,0,0,0,0,1,1,0,"train"
6447,"black",0,23,0,0,0,1,4,0,0,"train"
6448,"white",0,29,0,0,4,0,6,1,1,"train"
6449,"black",0,51,0,0,11,0,5,1,1,"train"
6450,"black",0,34,0,0,1,1,5,0,1,"train"
6451,"black",0,29,0,0,12,1,2,1,0,"train"
6453,"black",0,39,0,1,13,1,10,1,1,"test"
6458,"hispanic",1,36,0,0,0,0,2,0,0,"train"
6459,"black",0,59,0,0,15,0,6,1,1,"train"
6462,"black",0,23,0,0,3,1,8,1,1,"train"
6463,"black",0,31,0,0,15,1,8,0,1,"train"
6466,"white",0,53,0,0,0,0,1,0,0,"test"
6467,"black",0,34,0,0,12,1,7,0,1,"train"
6468,"black",1,63,0,0,1,1,1,0,0,"train"
6469,"other",0,21,0,0,0,1,4,1,0,"train"
6470,"black",1,21,0,0,0,1,7,1,1,"train"
6471,"white",0,47,0,0,28,1,9,1,1,"train"
6473,"black",0,34,0,0,7,1,5,1,1,"train"
6475,"black",0,43,0,0,1,0,1,0,0,"train"
6477,"white",0,58,0,0,4,1,5,1,1,"test"
6478,"hispanic",1,40,0,0,4,1,3,1,0,"train"
6480,"black",0,36,3,0,16,1,8,1,1,"train"
6481,"black",1,23,0,0,0,0,4,0,0,"test"
6482,"black",0,34,0,0,5,1,2,1,0,"train"
6483,"white",0,56,0,0,13,1,2,0,0,"test"
6484,"white",1,52,0,0,0,1,1,0,0,"train"
6485,"black",0,56,0,0,0,1,2,0,0,"test"
6487,"black",1,37,0,0,0,0,1,0,0,"test"
6488,"white",1,50,0,0,0,0,1,0,0,"test"
6489,"black",0,25,0,0,1,1,2,1,0,"train"
6490,"black",0,22,0,0,0,1,5,1,1,"train"
6491,"white",1,43,0,0,0,0,1,1,0,"test"
6492,"white",0,30,0,0,1,0,2,0,0,"train"
6495,"asian",0,29,0,0,0,1,1,0,0,"test"
6496,"white",0,24,0,0,0,1,2,0,0,"train"
6497,"black",0,29,0,0,7,0,8,1,1,"train"
6498,"white",1,27,0,0,3,1,3,0,0,"test"
6500,"white",1,24,0,0,0,1,4,0,0,"train"
6501,"black",1,74,0,0,0,1,1,0,0,"train"
6502,"black",0,27,0,0,8,0,7,1,1,"train"
6503,"hispanic",0,37,0,0,1,1,2,1,0,"train"
6504,"black",0,39,0,1,8,1,10,1,1,"test"
6505,"white",0,29,0,0,5,1,2,0,0,"train"
6507,"black",0,25,0,0,0,0,3,1,0,"test"
6508,"black",1,35,0,0,5,1,3,0,0,"test"
6511,"black",0,29,0,0,1,0,6,1,1,"train"
6512,"white",0,36,0,0,1,1,2,0,0,"train"
6513,"black",0,61,0,0,13,1,4,1,0,"test"
6514,"white",0,26,0,0,2,1,4,0,0,"train"
6518,"black",0,28,0,0,1,0,5,0,1,"test"
6520,"black",1,26,0,0,1,1,5,0,1,"train"
6521,"white",1,39,0,1,11,1,6,1,1,"train"
6522,"black",0,22,0,1,3,1,4,1,0,"train"
6524,"white",0,28,0,0,0,1,3,0,0,"train"
6525,"white",0,51,0,0,1,1,1,1,0,"train"
6526,"hispanic",1,35,0,0,0,0,2,0,0,"train"
6527,"black",1,23,0,0,0,0,2,0,0,"train"
6528,"black",0,29,1,2,6,1,6,1,1,"train"
6529,"other",0,20,0,0,0,1,3,1,0,"test"
6531,"black",0,24,0,0,1,0,9,1,1,"test"
6533,"hispanic",1,23,0,1,2,0,4,0,0,"train"
6534,"black",1,33,0,0,5,1,7,0,1,"test"
6535,"white",0,21,1,0,1,1,3,1,0,"train"
6536,"white",0,59,0,0,3,0,1,0,0,"train"
6537,"white",0,26,0,0,4,1,4,1,0,"train"
6538,"white",0,36,0,0,0,0,1,0,0,"train"
6539,"other",0,38,0,0,2,1,1,0,0,"train"
6541,"white",0,19,1,3,5,0,9,1,1,"train"
